Property,ID,date,pagePath,pageTitle,activeUsers,sessions
hutchdatasci,331303847,2023-02-06,/NIH_Data_Sharing/why-this-new-dms-policy.html,Chapter 1 Why this new DMS policy? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-06,/NIH_Data_Sharing/writing-a-dms-plan.html,Chapter 6 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-06,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-06,/news/dasl-culture/,DaSL Culture and Workstyle -,1,1
hutchdatasci,331303847,2023-02-06,/projects/,Proyectos DaSL -,1,1
hutchdatasci,331303847,2023-02-07,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-07,/NIH_Data_Sharing/index.html,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-07,/ourteam/,Who We Are -,1,1
hutchdatasci,331303847,2023-02-07,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-02-07,/training/,Training Resources for Data Science -,1,1
hutchdatasci,331303847,2023-02-08,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-08,/news/SingleCellUserGroupKickoff/,Single Cell User Group Kickoff -,1,1
hutchdatasci,331303847,2023-02-08,/news/dasl-culture/,DaSL Culture and Workstyle -,1,1
hutchdatasci,331303847,2023-02-08,/projects/nihdatasharing/,NIH Data Sharing -,1,2
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/about-the-authors.html,About the Authors | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/additional-resources.html,Additional Resources | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/budgeting-for-data-sharing.html,Chapter 5 Budgeting for Data Sharing | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/data-file-size-details.html,Data File Size Details | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/faq.html,FAQ | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/post-submission-tips.html,Chapter 8 Post Submission Tips | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/presubmission-tips.html,Chapter 7 Presubmission Tips | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/references.html,References | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/why-this-new-dms-policy.html,Chapter 1 Why this new DMS policy? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/NIH_Data_Sharing/writing-a-dms-plan.html,Chapter 6 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-09,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-10,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-02-10,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-02-10,/projects/nihdatasharing/,NIH Data Sharing -,1,2
hutchdatasci,331303847,2023-02-11,/,(not set),1,2
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/about-the-authors.html,About the Authors | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/budgeting-for-data-sharing.html,Chapter 5 Budgeting for Data Sharing | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/data-management-and-storage.html,Chapter 4 Data Management and Storage | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/ethics.html,Ethical Considerations | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/index.html,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/why-this-new-dms-policy.html,Chapter 1 Why this new DMS policy? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-11,/NIH_Data_Sharing/writing-a-dms-plan.html,Chapter 6 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,2
hutchdatasci,331303847,2023-02-11,/projects/nihdatasharing/,NIH Data Sharing -,1,2
hutchdatasci,331303847,2023-02-12,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-02-12,/training/,Training Resources for Data Science -,1,1
hutchdatasci,331303847,2023-02-13,/NIH_Data_Sharing/data-management-and-storage.html,Chapter 4 Data Management and Storage | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-13,/NIH_Data_Sharing/writing-a-dms-plan.html,Chapter 6 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-13,/contact/,Get Connected With DaSL -,1,1
hutchdatasci,331303847,2023-02-13,/news/,Fred Hutch DaSL News -,1,2
hutchdatasci,331303847,2023-02-13,/news/SingleCellUserGroup/,Single Cell User Group -,1,2
hutchdatasci,331303847,2023-02-13,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-02-13,/projects/nihdatasharing/,NIH Data Sharing -,1,2
hutchdatasci,331303847,2023-02-14,/contact/,Get Connected With DaSL -,1,1
hutchdatasci,331303847,2023-02-14,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-14,/news/firstYear/,Year 1 of the DaSL -,1,2
hutchdatasci,331303847,2023-02-15,/NIH_Data_Sharing/additional-resources.html,Additional Resources | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-15,/NIH_Data_Sharing/data-file-size-details.html,Data File Size Details | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-15,/NIH_Data_Sharing/faq.html,FAQ | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-15,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-15,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-15,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-02-16,/AnVIL_Urban_Genomics_PCA,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-16,/NIH_Data_Sharing/about-the-authors.html,About the Authors | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-16,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-16,/contact/,Get Connected With DaSL -,1,2
hutchdatasci,331303847,2023-02-16,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-02-16,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-16,/news/FHDaSLRoadShow/,The FH DaSL RoadShow -,1,1
hutchdatasci,331303847,2023-02-16,/news/dasl-culture/,DaSL Culture and Workstyle -,1,3
hutchdatasci,331303847,2023-02-16,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-02-17,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,3
hutchdatasci,331303847,2023-02-17,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-02-17,/news/DataHouseCalls/,FH DaSL Data House Calls -,1,1
hutchdatasci,331303847,2023-02-17,/news/EffectiveComputing/,Effective Computing Drop In -,1,1
hutchdatasci,331303847,2023-02-17,/news/SingleCellUserGroupKickoff/,Single Cell User Group Kickoff -,1,1
hutchdatasci,331303847,2023-02-17,/projects/userdropin/,User Groups and Drop in Hours -,1,1
hutchdatasci,331303847,2023-02-18,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-19,/contact/,Get Connected With DaSL -,1,1
hutchdatasci,331303847,2023-02-19,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-02-19,/news/,Fred Hutch DaSL News -,1,1
hutchdatasci,331303847,2023-02-19,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-02-19,/ourteam/,Who We Are -,1,1
hutchdatasci,331303847,2023-02-19,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-02-19,/training/,Training Resources for Data Science -,1,1
hutchdatasci,331303847,2023-02-20,/NIH_Data_Sharing/data-file-size-details.html,Data File Size Details | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-20,/ourteam/,Who We Are -,1,3
hutchdatasci,331303847,2023-02-21,/__;!!ATJcLOt_!zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-21,/__;%21%21ATJcLOt_%21zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$&data=05%7C01%7Cava.hoffman@jhu.edu%7Cd0bec100969c44b7de8508db14540b07%7C9fa4f438b1e6473b803f86f8aedf0dec%7C0%7C0%7C638126123453470522%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=%7C3000%7C%7C%7C&sdata=ZYWFaSiE8ZU0ePeky0S5smaVH6IuTa6LC0Og,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-21,/__;%21%21ATJcLOt_%21zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$&data=05%7C01%7Cedu.suarez@upr.edu%7Ca1f020528bc74b40fcb708db145e0c49%7C0dfa5dc0036f461599e494af822f2b84%7C0%7C0%7C638126169060208499%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=%7C2000%7C%7C%7C&sdata=p3dFKboj6CPY6skmT8jxmXARpHtMhSIV+25QF,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-21,/__;%21%21ATJcLOt_%21zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$&data=05%7C01%7Cedu.suarez@upr.edu%7Cd6c703b3e116419370de08db14532a13%7C0dfa5dc0036f461599e494af822f2b84%7C0%7C0%7C638126119649350087%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=%7C3000%7C%7C%7C&sdata=gtQsxBc4if98awLe7kiWgvn3A57gWkroG9bZg,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-21,/news/SingleCellUserGroup/,Single Cell User Group -,1,1
hutchdatasci,331303847,2023-02-21,/news/dasl-culture/,DaSL Culture and Workstyle -,1,2
hutchdatasci,331303847,2023-02-22,/__;%21%21ATJcLOt_%21zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$&data=05%7C01%7Cava.hoffman@jhu.edu%7C46f1ce4f79f547a8a38308db14753499%7C9fa4f438b1e6473b803f86f8aedf0dec%7C0%7C0%7C638126268706533740%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=%7C3000%7C%7C%7C&sdata=nCbhDXOiuKJs2B+2og+sfwcu893xMmDibQzh,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-22,/__;%21%21ATJcLOt_%21zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$&data=05%7C01%7Cedu.suarez@upr.edu%7Cf0ad2f67958e4d9bed9f08db15101abc%7C0dfa5dc0036f461599e494af822f2b84%7C0%7C0%7C638126933230164533%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=%7C3000%7C%7C%7C&sdata=LRGSR91VUs3rs7zcYCGHr9IwY+LnuAeuAdbPX,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-22,/contact/,Get Connected With DaSL -,1,2
hutchdatasci,331303847,2023-02-22,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-22,/news/EffectiveComputing/,Effective Computing Drop In -,1,1
hutchdatasci,331303847,2023-02-22,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-02-22,/projects/userdropin/,User Groups and Drop in Hours -,1,1
hutchdatasci,331303847,2023-02-23,/NIH_Data_Sharing/data-management-and-storage.html,Chapter 4 Data Management and Storage | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-23,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-23,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-23,/__;%21%21ATJcLOt_%21zGJ7mVQQxaOyC3qUTbdqU5EhE11zN2Qqd5eWf3IV3K6JHoXtMp8sNTUG7h4W8cE8C7kn05g9eU-8AJzLSA9sc2G0$&data=05%7C01%7Cava.hoffman@jhu.edu%7C2ae2b22935f346f0313c08db15bebf7e%7C9fa4f438b1e6473b803f86f8aedf0dec%7C0%7C0%7C638127681265320280%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0=%7C3000%7C%7C%7C&sdata=dEl01sKmp9SLpD9nQceoewO72cNYS5F9wli6,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-23,/contact/,Get Connected With DaSL -,1,1
hutchdatasci,331303847,2023-02-23,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-23,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-23,/projects/userdropin/,User Groups and Drop in Hours -,1,1
hutchdatasci,331303847,2023-02-24,/NIH_Data_Sharing/additional-resources.html,Additional Resources | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/NIH_Data_Sharing/data-management-and-storage.html,Chapter 4 Data Management and Storage | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/NIH_Data_Sharing/faq.html,FAQ | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/NIH_Data_Sharing/further-reading.html,Further Reading | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/contact/,Get Connected With DaSL -,1,1
hutchdatasci,331303847,2023-02-24,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-24,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-02-24,/rmd_output/0/,Chapter 4 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/rmd_output/3/,Chapter 4 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-24,/rmd_output/3/writing-a-dms-plan.html,Chapter 4 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-25,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,2
hutchdatasci,331303847,2023-02-25,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,1,1
hutchdatasci,331303847,2023-02-25,/projects/nihdatasharing/,NIH Data Sharing -,1,4
hutchdatasci,331303847,2023-02-26,/,(not set),1,1
hutchdatasci,331303847,2023-02-26,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-02-26,/ourteam/,Who We Are -,1,1
hutchdatasci,331303847,2023-02-27,/T3ZlcmxlYW,Page Not Found -,1,1
hutchdatasci,331303847,2023-02-27,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-02-27,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-02-28,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-02-28,/jobs/,Data Jobs Across Fred Hutch -,1,2
hutchdatasci,331303847,2023-02-28,/projects/userdropin/,User Groups and Drop in Hours -,1,1
hutchdatasci,331303847,2023-02-28,/training/,Training Resources for Data Science -,1,1
hutchdatasci,331303847,2023-03-01,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-03-01,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-03-02,/NIH_Data_Sharing/budgeting-for-data-sharing.html,Chapter 5 Budgeting for Data Sharing | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-02,/NIH_Data_Sharing/faq.html,FAQ | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-02,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-02,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-02,/NIH_Data_Sharing/writing-a-dms-plan.html,Chapter 6 Writing a DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-02,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-03-02,/news/firstYear/,Year 1 of the DaSL -,1,1
hutchdatasci,331303847,2023-03-02,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-03-02,/ourteam/,Who We Are -,1,1
hutchdatasci,331303847,2023-03-03,/AnVIL_Collections,Page Not Found -,1,1
hutchdatasci,331303847,2023-03-03,/NIH_Data_Sharing/budgeting-for-data-sharing.html,Chapter 5 Budgeting for Data Sharing | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-03,/NIH_Data_Sharing/data-management-and-storage.html,Chapter 4 Data Management and Storage | NIH Data Management and Sharing Policy,1,2
hutchdatasci,331303847,2023-03-03,/NIH_Data_Sharing/overview-of-the-dms-plan.html,Chapter 3 Overview of the DMS Plan | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-03,/training/,Training Resources for Data Science -,1,1
hutchdatasci,331303847,2023-03-04,/,(not set),1,1
hutchdatasci,331303847,2023-03-04,/training/,Training Resources for Data Science -,1,1
hutchdatasci,331303847,2023-03-05,/,(not set),1,2
hutchdatasci,331303847,2023-03-05,/contact/,Get Connected With DaSL -,1,1
hutchdatasci,331303847,2023-03-05,/ourteam/,Who We Are -,1,1
hutchdatasci,331303847,2023-03-06,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-06,/NIH_Data_Sharing/about-the-authors.html,About the Authors | NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-06,/NIH_Data_Sharing/data-management-and-storage.html,Chapter 4 Data Management and Storage | NIH Data Management and Sharing Policy,1,3
hutchdatasci,331303847,2023-03-06,/NIH_Data_Sharing/index.html,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-06,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-03-06,/news/firstYear/,Year 1 of the DaSL -,1,1
hutchdatasci,331303847,2023-03-07,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-07,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-03-08,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,1,1
hutchdatasci,331303847,2023-03-08,/Overleaf_Tutorial/,Page Not Found -,1,1
hutchdatasci,331303847,2023-03-08,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
hutchdatasci,331303847,2023-03-08,/jobs/,Data Jobs Across Fred Hutch -,1,1
hutchdatasci,331303847,2023-03-08,/news/tags/,Posts by Tag -,1,1
hutchdatasci,331303847,2023-03-08,/ourteam/,Who We Are -,1,1
hutchdatasci,331303847,2023-03-08,/projects/,DaSL Projects -,1,1
hutchdatasci,331303847,2023-03-08,/projects/nihdatasharing/,NIH Data Sharing -,1,1
hutchdatasci,331303847,2023-03-09,/contact/,Get Connected With DaSL -,1,2
hutchdatasci,331303847,2023-03-09,/datagroups/,Data Science Groups in the Fred Hutch Community -,1,1
